0.0182,0.0451,0.0706,0.0875,0.1152,0.1375,0.1628,0.1875,0.2037,0.23,0.2687,0.2875,0.3086,0.3375,0.3554,0.3921,0.4125,0.4321,0.4625,0.4821,0.5147,0.5412,0.5683,0.5955,0.6125,0.6442,0.6625,0.6779,0.7064,0.7324,0.7625,0.7814,0.8086,0.8338,0.8592,0.8882,0.9173,0.9375,0.9507,0.9776,0.02,0.0,1.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.01,0.0,0.01,0.0,0.0,0.12,0.0,0.05,0.16,0.02,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glass
0.011,0.0375,0.061,0.0883,0.116,0.1423,0.1695,0.1947,0.2199,0.245,0.2625,0.2898,0.3125,0.3383,0.3712,0.399,0.4125,0.4323,0.4695,0.4875,0.5084,0.5388,0.57,0.5965,0.6125,0.6377,0.6672,0.6999,0.725,0.7375,0.765,0.7914,0.8125,0.835,0.875,0.8875,0.9001,0.9464,0.9625,0.9873,0.0,0.0,0.0,0.01,0.76,0.0,0.12,0.02,0.0,0.52,0.0,0.72,0.0,0.01,0.02,1.0,0.0,0.02,0.03,0.0,0.48,0.16,0.04,0.07,0.0,0.3,0.23,0.17,0.18,0.0,0.29,0.19,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0248,0.0375,0.0608,0.0879,0.116,0.1423,0.1693,0.1947,0.2125,0.2449,0.2625,0.2898,0.3125,0.3378,0.365,0.399,0.4125,0.4294,0.4696,0.4875,0.5084,0.5382,0.5634,0.5927,0.6125,0.6379,0.668,0.6875,0.7033,0.7396,0.765,0.7914,0.8125,0.835,0.8625,0.8753,0.913,0.9453,0.9744,0.9996,0.0,0.0,0.01,0.01,0.75,0.01,0.18,0.01,0.0,0.18,0.0,0.86,0.0,0.01,0.03,1.0,0.0,0.01,0.03,0.0,0.29,0.08,0.01,0.1,0.0,0.25,0.19,0.0,0.07,0.01,0.13,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.006,0.0319,0.061,0.088,0.116,0.1422,0.1693,0.1947,0.2125,0.2448,0.2625,0.2898,0.3125,0.3379,0.3649,0.399,0.4125,0.4294,0.4697,0.4875,0.5084,0.5382,0.5635,0.5927,0.6125,0.638,0.6679,0.6875,0.7033,0.7358,0.7648,0.7912,0.8125,0.8331,0.8586,0.8844,0.9098,0.9367,0.969,0.9949,0.0,0.01,0.02,0.02,0.95,0.02,0.34,0.05,0.0,0.19,0.0,1.0,0.0,0.03,0.05,0.86,0.0,0.03,0.07,0.0,0.41,0.15,0.02,0.21,0.0,0.24,0.26,0.0,0.12,0.02,0.06,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.006,0.0313,0.0609,0.0898,0.116,0.1421,0.1693,0.1947,0.2125,0.2318,0.2626,0.2898,0.3125,0.338,0.3724,0.399,0.4125,0.4294,0.4697,0.4875,0.5084,0.5381,0.5633,0.5927,0.6125,0.6381,0.6679,0.6993,0.7125,0.7406,0.7668,0.7942,0.8125,0.8331,0.8602,0.8904,0.9173,0.9375,0.9593,0.9916,0.0,0.01,0.02,0.02,0.89,0.02,0.3,0.03,0.0,0.03,0.17,1.0,0.0,0.03,0.04,0.64,0.0,0.01,0.04,0.0,0.23,0.11,0.01,0.18,0.0,0.1,0.12,0.05,0.0,0.01,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.025,0.0375,0.0612,0.0908,0.116,0.142,0.1693,0.1947,0.2125,0.2448,0.2625,0.2898,0.3125,0.3379,0.3665,0.3989,0.4125,0.4496,0.4625,0.4781,0.5084,0.5385,0.5659,0.5926,0.6125,0.6381,0.6679,0.6875,0.7034,0.7379,0.7649,0.7913,0.8125,0.8333,0.8592,0.8904,0.9173,0.9496,0.9625,0.9873,0.0,0.0,0.0,0.01,0.74,0.01,0.27,0.02,0.0,0.21,0.0,0.96,0.0,0.01,0.02,1.0,0.0,0.08,0.0,0.02,0.23,0.31,0.01,0.1,0.0,0.28,0.26,0.0,0.08,0.0,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0011,0.0266,0.0609,0.088,0.116,0.1421,0.1693,0.1947,0.2125,0.2448,0.2625,0.2898,0.3125,0.338,0.365,0.399,0.4125,0.4294,0.4696,0.4875,0.5085,0.5385,0.5655,0.5927,0.6125,0.6381,0.668,0.6875,0.7034,0.7351,0.7666,0.7936,0.8125,0.8334,0.8592,0.885,0.9173,0.9496,0.9625,0.997,0.0,0.01,0.01,0.01,1.0,0.01,0.37,0.03,0.0,0.21,0.0,0.96,0.0,0.02,0.03,0.93,0.0,0.02,0.04,0.0,0.49,0.21,0.01,0.19,0.0,0.24,0.29,0.0,0.12,0.01,0.17,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0244,0.0375,0.0611,0.0901,0.116,0.1435,0.1625,0.1759,0.2079,0.2448,0.2625,0.2899,0.3171,0.3375,0.3599,0.399,0.4125,0.4291,0.4694,0.4875,0.5086,0.5388,0.5662,0.5924,0.6125,0.6381,0.668,0.6875,0.7034,0.7349,0.7651,0.7913,0.8168,0.8452,0.8743,0.8875,0.9098,0.9367,0.9636,0.997,0.02,0.0,0.03,0.03,0.28,0.02,0.0,0.21,0.07,0.22,0.0,1.0,0.03,0.0,0.05,0.94,0.0,0.07,0.14,0.0,0.28,0.4,0.01,0.31,0.0,0.33,0.48,0.0,0.19,0.03,0.12,0.21,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0043,0.0298,0.056,0.0896,0.116,0.1421,0.1693,0.1946,0.2125,0.2448,0.2625,0.2899,0.3125,0.3359,0.366,0.399,0.4125,0.4323,0.4702,0.4875,0.5085,0.5384,0.5635,0.5934,0.6125,0.6381,0.668,0.6875,0.7034,0.7405,0.7665,0.7936,0.8125,0.8335,0.8594,0.8875,0.9055,0.9335,0.9593,0.997,0.0,0.01,0.01,0.01,1.0,0.01,0.28,0.05,0.0,0.14,0.0,0.45,0.0,0.01,0.02,0.66,0.0,0.02,0.06,0.0,0.45,0.16,0.0,0.13,0.0,0.21,0.27,0.0,0.1,0.01,0.14,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.016,0.0375,0.061,0.088,0.116,0.1421,0.1693,0.1947,0.2125,0.2319,0.2626,0.2898,0.3125,0.3382,0.365,0.3991,0.4125,0.4497,0.4625,0.4765,0.5085,0.5382,0.5657,0.5928,0.6247,0.6375,0.668,0.6994,0.7125,0.7409,0.7667,0.7972,0.8125,0.8333,0.8625,0.8753,0.9012,0.9281,0.9636,0.997,0.0,0.0,0.01,0.01,1.0,0.01,0.41,0.04,0.0,0.04,0.18,0.68,0.0,0.02,0.02,0.73,0.0,0.07,0.0,0.03,0.51,0.16,0.02,0.19,0.09,0.0,0.02,0.11,0.0,0.01,0.24,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0208,0.0375,0.0559,0.0813,0.116,0.1421,0.1694,0.1875,0.2056,0.2449,0.2625,0.2897,0.3169,0.3375,0.365,0.3875,0.404,0.4333,0.4715,0.4875,0.5086,0.5386,0.5663,0.5929,0.6125,0.6381,0.6679,0.6875,0.7034,0.7405,0.7661,0.7912,0.8166,0.8431,0.8732,0.8875,0.913,0.9399,0.9625,0.983,0.01,0.0,0.01,0.02,1.0,0.02,0.4,0.0,0.08,0.15,0.0,0.98,0.03,0.0,0.06,0.0,0.82,0.04,0.1,0.0,0.39,0.33,0.02,0.19,0.0,0.37,0.37,0.0,0.16,0.02,0.14,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.014,0.0459,0.0625,0.0868,0.116,0.1421,0.1625,0.1802,0.2059,0.2323,0.2635,0.2897,0.3125,0.3368,0.3647,0.399,0.4125,0.4335,0.4692,0.4875,0.5084,0.5382,0.5659,0.5934,0.6125,0.6382,0.6682,0.6875,0.7034,0.7325,0.7663,0.7915,0.8125,0.8336,0.8678,0.8875,0.9087,0.9496,0.9625,0.997,0.01,0.03,0.0,0.05,0.64,0.03,0.0,0.35,0.1,0.07,0.21,0.73,0.0,0.06,0.1,1.0,0.0,0.03,0.13,0.0,0.47,0.4,0.01,0.2,0.0,0.14,0.44,0.0,0.08,0.02,0.23,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0076,0.0336,0.0608,0.0876,0.116,0.1419,0.1693,0.1951,0.2125,0.2318,0.2626,0.2898,0.3125,0.3377,0.3647,0.399,0.4125,0.4322,0.4693,0.4875,0.5085,0.539,0.5647,0.5934,0.6125,0.6382,0.668,0.6993,0.7245,0.7375,0.766,0.7943,0.8125,0.834,0.8617,0.8875,0.9076,0.9496,0.9625,0.997,0.0,0.01,0.02,0.02,0.66,0.02,0.49,0.05,0.0,0.02,0.2,1.0,0.0,0.03,0.04,0.63,0.0,0.03,0.08,0.0,0.22,0.24,0.01,0.18,0.0,0.21,0.26,0.08,0.02,0.0,0.25,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0011,0.0267,0.0611,0.0909,0.116,0.1422,0.1693,0.1947,0.2125,0.2448,0.2625,0.2898,0.3125,0.3381,0.3649,0.3991,0.4125,0.4497,0.4625,0.4764,0.5085,0.5383,0.5654,0.5927,0.6125,0.6381,0.6681,0.6994,0.7125,0.7265,0.7667,0.7973,0.8125,0.8332,0.8667,0.8936,0.9125,0.9281,0.9593,0.9873,0.0,0.01,0.01,0.01,1.0,0.01,0.37,0.03,0.0,0.23,0.0,0.77,0.0,0.02,0.02,0.82,0.0,0.05,0.0,0.03,0.54,0.14,0.01,0.14,0.0,0.13,0.1,0.1,0.0,0.01,0.2,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0059,0.0314,0.0565,0.0826,0.1163,0.1422,0.1625,0.1781,0.2068,0.2352,0.2634,0.2899,0.3125,0.3386,0.3694,0.3989,0.4125,0.4496,0.4625,0.4833,0.5087,0.5382,0.5703,0.5875,0.6024,0.6381,0.6682,0.6875,0.7036,0.7365,0.7652,0.7909,0.8167,0.8456,0.8748,0.8875,0.9173,0.9464,0.9722,0.9991,0.0,0.02,0.04,0.03,0.44,0.03,0.0,0.26,0.08,0.03,0.28,0.55,0.0,0.06,0.05,1.0,0.0,0.12,0.0,0.07,0.19,0.55,0.2,0.0,0.06,0.53,0.31,0.0,0.13,0.02,0.05,0.26,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0065,0.0326,0.061,0.0909,0.116,0.1421,0.1693,0.1947,0.2125,0.2448,0.2625,0.2898,0.3125,0.3382,0.3649,0.3991,0.4125,0.4324,0.4696,0.4875,0.5085,0.5382,0.5655,0.5928,0.6125,0.6381,0.668,0.6994,0.7125,0.7264,0.7668,0.7972,0.8125,0.8332,0.8591,0.8936,0.9216,0.9496,0.9625,0.997,0.0,0.01,0.02,0.02,1.0,0.02,0.46,0.08,0.0,0.24,0.0,0.74,0.0,0.03,0.05,0.85,0.0,0.05,0.12,0.0,0.62,0.18,0.02,0.22,0.0,0.23,0.21,0.19,0.0,0.03,0.28,0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,bottle
0.0205,0.0375,0.0593,0.0887,0.1204,0.1375,0.1502,0.187,0.2173,0.2375,0.2606,0.2872,0.325,0.3375,0.3517,0.3875,0.4028,0.4375,0.4535,0.4875,0.5015,0.5408,0.5697,0.5875,0.6064,0.632,0.6673,0.6937,0.7199,0.7459,0.7625,0.7885,0.8142,0.8409,0.871,0.8875,0.9044,0.9399,0.9679,0.9959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.45,0.0,0.02,0.0,0.0,0.0,0.25,0.01,0.0,0.0,0.0,0.01,0.02,0.01,0.03,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
0.0203,0.0375,0.0516,0.0881,0.1203,0.1469,0.1733,0.1991,0.2125,0.2351,0.2625,0.2995,0.3125,0.3375,0.3517,0.3875,0.4027,0.4412,0.4625,0.4764,0.5015,0.5301,0.5618,0.5875,0.6084,0.6397,0.673,0.6981,0.7125,0.731,0.7594,0.7884,0.8192,0.8463,0.8625,0.8753,0.9044,0.9356,0.9636,0.9948,0.03,0.0,0.0,0.01,0.01,0.01,1.0,0.01,0.0,0.0,0.04,0.01,0.0,0.0,0.81,0.0,0.1,0.01,0.0,0.01,0.41,0.01,0.08,0.0,0.03,0.02,0.02,0.07,0.0,0.11,0.09,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mug
